"Molecule ChEMBL ID";"Molecule Name";"Molecule Max Phase";"Molecular Weight";"#RO5 Violations";"AlogP";"Compound Key";"Smiles";"Standard Type";"Standard Relation";"Standard Value";"Standard Units";"pChEMBL Value";"Data Validity Comment";"Comment";"Uo Units";"Ligand Efficiency BEI";"Ligand Efficiency LE";"Ligand Efficiency LLE";"Ligand Efficiency SEI";"Potential Duplicate";"Assay ChEMBL ID";"Assay Description";"Assay Type";"BAO Format ID";"BAO Label";"Assay Organism";"Assay Tissue ChEMBL ID";"Assay Tissue Name";"Assay Cell Type";"Assay Subcellular Fraction";"Assay Parameters";"Assay Variant Accession";"Assay Variant Mutation";"Target ChEMBL ID";"Target Name";"Target Organism";"Target Type";"Document ChEMBL ID";"Source ID";"Source Description";"Document Journal";"Document Year";"Cell ChEMBL ID";"Properties";"Action Type";"Standard Text Value";"Value"
"CHEMBL377300";"BRIVANIB";"3.0";"370.38";"0";"3.52";"12";"Cc1cc2c(F)c(Oc3ncnn4cc(OC[C@@H](C)O)c(C)c34)ccc2[nH]1";"IC50";"'='";"380.0";"nM";"6.42";"";"";"UO_0000065";"17.33";"0.32";"2.90";"7.58";"0";"CHEMBL859793";"Inhibitory activity against VEGFR1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1146078";"1";"Scientific Literature";"J Med Chem";"2006";"None";"";"";"";"380.0"
"CHEMBL45";"MELATONIN";"4.0";"232.28";"0";"1.86";"MELATONIN";"COc1ccc2[nH]cc(CCNC(C)=O)c2c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL50588";"EMETINE";"2.0";"480.65";"0";"4.94";"EMETINE";"CC[C@H]1CN2CCc3cc(OC)c(OC)cc3[C@@H]2C[C@@H]1C[C@H]1NCCc2cc(OC)c(OC)cc21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL659";"GALANTAMINE";"4.0";"287.36";"0";"1.85";"GALANTAMINE";"COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCN(C)C2";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL540445";"PARTHENOLIDE";"2.0";"248.32";"0";"2.76";"PARTHENOLIDE";"C=C1C(=O)O[C@H]2[C@H]1CC/C(C)=C/CC[C@@]1(C)O[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL580";"LORAZEPAM";"4.0";"321.16";"0";"3.10";"LORAZEPAM";"O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)=NC1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL499344";"";"None";"394.28";"0";"4.64";"9";"Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccccc3)[nH]c2n1";"IC50";"'>'";"50000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"1";"CHEMBL1959297";"Inhibition of VEGFR1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1955729";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";"";"50.0"
"CHEMBL502015";"";"None";"444.34";"1";"5.79";"17";"Nc1nc(Nc2cccc(Br)c2)c2cc(Cc3ccc4ccccc4c3)[nH]c2n1";"IC50";"'='";"15200.0";"nM";"4.82";"";"";"UO_0000065";"10.84";"0.23";"-0.97";"6.05";"1";"CHEMBL1959297";"Inhibition of VEGFR1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1955729";"1";"Scientific Literature";"Bioorg Med Chem";"2012";"None";"";"";"";"15.2"
"CHEMBL150315";"";"None";"333.75";"0";"4.18";"8, CB-676475";"COc1cc2ncnc(Nc3ccc(Cl)cc3F)c2cc1OC";"IC50";"'='";"17700.0";"nM";"4.75";"";"";"UO_0000065";"14.24";"0.28";"0.57";"8.45";"1";"CHEMBL1115599";"Inhibition of VEGFR1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1157122";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"17.7"
"CHEMBL1201195";"CEFMETAZOLE";"4.0";"471.55";"1";"-0.73";"CEFMETAZOLE";"CO[C@@]1(NC(=O)CSCC#N)C(=O)N2C(C(=O)O)=C(CSc3nnnn3C)CS[C@@H]21";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL193482";"ESTRIOL";"4.0";"288.39";"0";"2.58";"ESTRIOL";"C[C@]12CC[C@@H]3c4ccc(O)cc4CC[C@H]3[C@@H]1C[C@@H](O)[C@@H]2O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL160";"CYCLOSPORINE";"4.0";"1202.63";"None";"None";"CYCLOSPORIN A";"C/C=C/C[C@@H](C)[C@@H](O)[C@H]1C(=O)N[C@@H](CC)C(=O)N(C)CC(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N[C@@H](C)C(=O)N[C@H](C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](CC(C)C)C(=O)N(C)[C@@H](C(C)C)C(=O)N1C";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL252556";"IDEBENONE";"4.0";"338.44";"0";"3.46";"IDEBENONE";"COC1=C(OC)C(=O)C(CCCCCCCCCCO)=C(C)C1=O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL1477";"CERIVASTATIN";"4.0";"459.56";"0";"4.88";"CERIVASTATIN";"COCc1c(C(C)C)nc(C(C)C)c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c1-c1ccc(F)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL95764";"GLYPHOSATE";"None";"169.07";"0";"-1.20";"GLYPHOSATE";"O=C(O)CNCP(=O)(O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL3936588";"";"None";"609.66";"2";"5.85";"BDBM228559";"Cc1ccc(F)c(NC(=O)Nc2ccc(Oc3ccnc4cc(C(=O)NCCCN5CCC(C(=O)O)C5)sc34)cc2F)c1";"IC50";"'='";"18.0";"nM";"7.75";"";"399398";"UO_0000065";"12.70";"0.25";"1.89";"5.83";"0";"CHEMBL3888412";"Kinase Assay: Kinase assays were performed in 96 well microtiter plates that were coated overnight with 30 μg of poly-Glu-Tyr (4:1) in 10 mM Phosphate Buffered Saline (PBS), pH 7.2-7.4. The plates were incubated with 1% BSA and then washed four times with PBS prior to starting the reaction. Reactions were carried out in 120 μL reaction volumes containing 3.6 μM ATP in kinase buffer (50 mM Hepes buffer pH 7.4, 20 mM MgCl2, 0.1 mM MnCl2 and 0.2 mM Na3VO4). Test compounds were reconstituted in 100% DMSO and added to the reaction to give a final DMSO concentration of 5%. Reactions were initiated by the addition 0.5 ng of purified protein. Following a ten minute incubation at 25 °C., the reactions were washed four times with PBS containing 0.05% Tween-20. 100 μl of a monoclonal anti-phosphotyrosine antibody-peroxidase conjugate was diluted 1:10000 in PBS-Tween-20 and added to the wells for 30 minutes. Following four washes with PBS-Tween-20, 100 μl of 0-phenylenediamine Dihydrochloride in Phosphate-citrate buffer, containing urea hydrogen peroxide, was added to the wells for 7 minutes as a colorimetric substrate for the peroxidase. The reaction was terminated by the addition of 100 μl of 2.5N H2 SO4 to each well and read using a microplate ELISA reader set at 492 nm.";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886699";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"18.0"
"CHEMBL3890891";"";"None";"569.59";"1";"4.81";"BDBM228545";"COC(=O)CNCCNC(=O)c1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)ccc4F)c(F)c3)c2s1";"IC50";"'='";"13.0";"nM";"7.89";"";"399422";"UO_0000065";"13.85";"0.27";"3.08";"6.03";"0";"CHEMBL3888413";"FLIPR (Fluorometric Imaging Plate Reader) Technology Assay: Automated FLIPR (Fluorometric Imaging Plate Reader) technology was used to screen for inhibitors of PDGF induced increases in intracellular calcium levels in fluorescent dye loaded endothelial cells. NHDF-Ad (Normal human dermal fibroblasts) (Lonza) were seeded in 384-well fibronectin coated black-walled plates overnight at 37° C./5% CO2. Cells were loaded with calcium indicator Fluo-4 for 45 minutes at 37° C. Cells were washed 4 times (ELx405-CW, Bio-Tek) to remove extracellular dye. Test compounds were reconstituted in 100% DMSO and added to the cells to give a final DMSO concentration of 0.1%. For screening, cells were pre-incubated with test agents for 30 minutes, at a single concentration (10 μM) or at concentrations ranging from 0.001 nM to 10 μM followed by PDGF stimulation (10 ng/mL). Changes in fluorescence at 515 nm were measured simultaneously in all 384 wells using a cooled CCD camera.";"B";"BAO_0000219";"cell-based format";"Homo sapiens";"None";"None";"Endothelial cell";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL3886699";"37";"BindingDB Patent Bioactivity Data";"";"2016";"None";"";"";"";"13.0"
"CHEMBL633";"AMIODARONE";"4.0";"645.32";"2";"6.94";"AMIODARONE";"CCCCc1oc2ccccc2c1C(=O)c1cc(I)c(OCCN(CC)CC)c(I)c1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL1289494";"TIVOZANIB";"4.0";"454.87";"1";"5.64";"9, KRN951, AV-951";"COc1cc2nccc(Oc3ccc(NC(=O)Nc4cc(C)on4)c(Cl)c3)c2cc1OC";"IC50";"'='";"0.21";"nM";"9.68";"";"";"UO_0000065";"21.28";"0.41";"4.04";"8.98";"0";"CHEMBL2186469";"Inhibition of VEGFR1";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL2177017";"1";"Scientific Literature";"J Med Chem";"2012";"None";"";"";"";"0.21"
"CHEMBL202466";"";"None";"411.84";"1";"5.25";"27";"O=C(Nc1ccc(Cl)c(C(F)(F)F)c1)c1scnc1CCc1ccncc1";"IC50";"'='";"720.0";"nM";"6.14";"";"";"UO_0000065";"14.92";"0.31";"0.89";"11.19";"0";"CHEMBL861908";"Inhibitory activity against VEGFR1 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148628";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.72"
"CHEMBL5082724";"";"None";"389.46";"0";"4.02";"HP1328";"COc1cc(CNc2ccc3c(c2)ncn3-c2ccccc2)ccc1OCCO";"IC50";"'>'";"1000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5042081";"Inhibition of VEGFR1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5038665";"1";"Scientific Literature";"J Med Chem";"2022";"None";"";"";"";"1000.0"
"CHEMBL4447631";"";"None";"467.59";"0";"4.01";"18e";"Cc1cnc(Nc2ccc(N3CCC(N(C)CCO)CC3)c(F)c2)nc1-c1cnn(C(C)C)c1";"IC50";"'='";"22.0";"nM";"7.66";"";"";"UO_0000065";"16.38";"0.31";"3.65";"9.30";"0";"CHEMBL4323943";"Inhibition of recombinant human FLT1 (783 to end residues) using KKKSPGEYVNIEF as substrate incubated for 40 mins in presence of [gamma33P]-ATP by scintillation counting based radiometry assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL4321837";"1";"Scientific Literature";"J Med Chem";"2019";"None";"";"";"";"22.0"
"CHEMBL32749";"FERULATE";"-1.0";"194.19";"0";"1.50";"FERULIC ACID";"COc1cc(/C=C/C(=O)O)ccc1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL597";"PHENTOLAMINE";"4.0";"281.36";"0";"2.84";"PHENTOLAMINE";"Cc1ccc(N(CC2=NCCN2)c2cccc(O)c2)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL209704";"";"None";"506.65";"2";"6.14";"19";"c1ccc(COc2ccc3c(-c4nc5cc(N6CCC(N7CCCCC7)CC6)ccc5[nH]4)[nH]nc3c2)cc1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"15.71";"0.29";"1.82";"10.89";"0";"CHEMBL862849";"Inhibition of VEGFR1";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1138908";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"0.011"
"CHEMBL478629";"DORSOMORPHIN";"None";"399.50";"0";"4.32";"C";"c1cc(-c2cnn3cc(-c4ccc(OCCN5CCCCC5)cc4)cnc23)ccn1";"IC50";"'='";"11.0";"nM";"7.96";"";"";"UO_0000065";"19.92";"0.36";"3.64";"14.33";"0";"CHEMBL1272381";"Inhibition of FLT1 by Hot Spot filtration binding assay";"B";"BAO_0000357";"single protein format";"None";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1268961";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2010";"None";"";"";"";"0.011"
"CHEMBL1370561";"AMINOPHYLLINE";"4.0";"420.43";"0";"-1.04";"AMINOPHYLLINE";"Cn1c(=O)c2[nH]cnc2n(C)c1=O.Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCCN";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL267345";"AMPHOTERICIN B";"4.0";"924.09";"3";"0.71";"AMPHOTERICIN B";"C[C@@H]1[C@H](O)[C@@H](C)/C=C/C=C/C=C/C=C/C=C/C=C/C=C/[C@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N)[C@@H]2O)C[C@@H]2O[C@](O)(C[C@@H](O)C[C@@H](O)[C@H](O)CC[C@@H](O)C[C@@H](O)CC(=O)O[C@H]1C)C[C@H](O)[C@H]2C(=O)O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL640";"PROCAINAMIDE";"4.0";"235.33";"0";"1.34";"PROCAINAMIDE";"CCN(CC)CCNC(=O)c1ccc(N)cc1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL5440517";"";"None";"571.63";"2";"2.44";"TN-2";"COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)cc1NC(=O)CCC(=O)N[C@@H](CCCNC(=N)N)C(=O)O";"IC50";"'>'";"10000.0";"nM";"";"";"";"UO_0000065";"";"";"";"";"0";"CHEMBL5379511";"Inhibition of VEGFR1 (unknown origin)";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5375999";"1";"Scientific Literature";"J Med Chem";"2023";"None";"";"";"";"10.0"
"CHEMBL4080062";"BFH-772";"2.0";"439.39";"1";"5.19";"BFH772";"O=C(Nc1cccc(C(F)(F)F)c1)c1cccc2cc(Oc3cc(CO)ncn3)ccc12";"IC50";"'='";"1700.0";"nM";"5.77";"";"";"UO_0000065";"13.13";"0.25";"0.58";"6.84";"0";"CHEMBL5252745";"Inhibition of human recombinant GST-fused VEGFR1 kinase domain transphosphorylation expressed in baculovirus expression system using poly-Glu-Tyr (4:1) as substrate measured after 10 mins in presence of gamma-[33P]-ATP by scintillation counting analysis";"B";"BAO_0000019";"assay format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL5252510";"1";"Scientific Literature";"J Med Chem";"2016";"None";"TIME = 0.1667 hr";"INHIBITOR";"";"1.7"
"CHEMBL222863";"OUABAIN";"4.0";"584.66";"3";"-1.51";"OUABAIN";"C[C@@H]1O[C@@H](O[C@H]2C[C@@H](O)[C@]3(CO)[C@H]4[C@H](O)C[C@]5(C)[C@@H](C6=CC(=O)OC6)CC[C@]5(O)[C@@H]4CC[C@]3(O)C2)[C@H](O)[C@H](O)[C@H]1O";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL902";"FAMOTIDINE";"4.0";"337.46";"0";"-0.77";"FAMOTIDINE";"NC(N)=Nc1nc(CSCC/C(N)=N/S(N)(=O)=O)cs1";"IC50";"";"";"";"";"";"Not Active (inhibition < 50% @ 10 uM and thus dose-reponse curve not measured)";"";"";"";"";"";"0";"CHEMBL1909118";"DRUGMATRIX: Vascular Endothelial Growth Factor (VEGF) radioligand binding (ligand: [125I] VEGF)";"B";"BAO_0000219";"cell-based format";"None";"None";"None";"HUVEC";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1909046";"15";"DrugMatrix";"";"";"CHEMBL3307501";"";"";"";""
"CHEMBL203095";"";"None";"333.80";"0";"3.82";"4";"O=C(Nc1ccc(Cl)cc1)c1scnc1CCc1cnoc1";"IC50";"'='";"4600.0";"nM";"5.34";"";"";"UO_0000065";"15.99";"0.33";"1.52";"7.85";"0";"CHEMBL861908";"Inhibitory activity against VEGFR1 by HTRF assay";"B";"BAO_0000357";"single protein format";"Homo sapiens";"None";"None";"None";"None";"";"";"";"CHEMBL1868";"Vascular endothelial growth factor receptor 1";"Homo sapiens";"SINGLE PROTEIN";"CHEMBL1148628";"1";"Scientific Literature";"Bioorg Med Chem Lett";"2006";"None";"";"";"";"4.6"
